8,22,19,51,46,20,22,165,52,0.042999248,0.008017952,0.00362372,0.000221149,0.003271844,-0.005168578,-0.001819059,0.001303939,-0.004722642,-0.003848262,-0.000258831,0.001059303,0.001160935,0.000957627,0.001230464,0.001337762,0.000198758,0.000756962,0.00105846,-0.000300542,-0.000322618,-0.00345185,-0.000417571,0.000265698,-0.005586078,0.001575047,-0.00246998,-0.00055924,-0.004703828,0.001427498,0.000638006,0.001217372,0.000405761,-0.000706944,-0.002810855,-0.00254647,0.000243501,7.28E-05,0.001419309,0.000980271,0.001413152,-0.001092197,0.000611355,-0.001791913,-0.001580391,-0.007630536,-0.004187453,0.000400113,0.003224801,-0.000355075,0.001273796,0.003161939,0.003139742,0.003184037,0.003134795,0.002656166,0.001255192,0.002997716,0.00321692,0.002288388,0.001961198,-0.006263484,0.000659694,0.00301566,0.002694911,0.000627553,-0.000328231,0.000881931,0.000944806,0.000516351,0.00028036,0.000433054,0.000215966,-1.91E-05,-0.000423187,-0.00037608,0.000161675,0.000120908,0.00046023,0.000324082,0.000450336,0.000857644,0.00078219,-0.000273081,-0.000236379,0.000930478,0.0010629,0.000809153,0.000957793,0.001003796,0.001024688,0.000733392,0.000892224,0.000920487,0.000768886,0.000820765,0.0005889,0.000672016,0.000726323,0.000518503,0.000515612,0.001011026,0.001022216,0.000977665,0.000900356,0,0,0,0,0,0
8,22,19,51,46,20,22,165,52,0.000991842,0.001596566,0.000695879,0.000172519,0.001322913,0.001523875,-0.001362016,-0.002793867,-0.000929549,-0.000910244,0.000633889,0.001636558,0.001236971,0.001075092,0.001634493,0.00139491,0.001367074,0.000894014,-0.001403013,-0.003865884,0.000454976,0.001445755,-0.005029151,-0.006611305,0.001651875,0.000986408,0.001124561,0.000987358,0.000874442,-0.000402871,0.0012569,0.001312134,0.001328773,0.001031116,-0.000669759,-0.000216166,0.00128794,0.001232525,0.001292723,0.001316045,-0.002501922,-0.004275516,-0.003787892,-0.000311683,0.000369069,0.001159427,-0.000420035,0.00120713,-0.000791198,0.000682276,0.001311166,0.000861152,0.00117147,0.000898448,0.000305837,0.000765393,0.001190934,0.001463626,0.001378705,-0.009702013,-0.00473523,-0.00465297,0.001053884,-0.004501841,-0.000426051,1.93E-05,6.83E-05,1.05E-05,0.000346848,0.000454262,0.000250527,0.000137992,0.000175221,0.000288443,0.00044316,0.000412654,8.81E-05,4.95E-05,8.73E-05,0.000139691,-0.000919643,0.000543325,0.000525422,-0.000449611,-0.000288647,0.000624417,0.000908696,0.000873491,0.000907217,0.000905229,0.000850533,0.000655398,0.000798696,0.000810612,0.000653398,0.00057102,0.000563079,0.000474582,0.000156992,0.000816493,0.000846566,0.000573308,0.000756507,0.000666657,0.000708383,0,0,0,0,0,0
10,25,23,53,49,22,23,168,68,0.000655982,-0.032943459,0,0.00413544,0.000562049,0.0011016,-0.005371401,-0.011906171,-0.010061075,-0.005994958,-0.009284695,-0.00445375,0.001984769,0.001990968,0.001975607,0.002401836,0.002315966,0.000707013,0.002304665,-0.006163613,-0.005943004,-0.011438008,-0.003658693,-0.008903044,-0.000685516,0.002431059,0.002107668,0.000149182,-0.00614284,0.003324952,-0.006602138,0.003682612,0.003729611,0.00368966,0.000998557,-0.001021508,0.001769435,0.00170301,0.001677111,0.003310823,-0.003856692,-0.001612898,-0.004324556,-0.004701975,0.002127553,0.000914261,-0.002838217,-0.000197389,-0.01299753,-0.002323231,-0.002579652,0.001512385,0.000959911,-0.001086174,-0.003907749,-0.003036138,-0.001933625,-0.001284948,0.002015815,-0.000279979,-0.002931404,-0.016102043,0.000424086,-0.002431159,0.001976359,0.00019529,0.001114939,-0.000336136,0.001227893,0.000391661,-0.001515367,0.000537227,0.000707757,0.000675939,0.001058739,0.00109821,0.000989689,0.000972704,0.000952921,0.000711269,0.001081723,-0.000872437,0.001063574,0.001053425,-0.000172275,0.000436518,-0.000373466,-0.0011402,0.001570689,0.001494149,0.00155335,0.001425782,0.000918483,0.000904917,0.000895083,0.000762439,0.000606915,0.000294042,0.000591591,-0.000540778,-0.000513492,0.001532867,0.00133632,0.001495683,0.001110136,0,0,0,0,0,0
10,25,23,53,49,22,23,168,68,0.02069154,0.005457036,0.04467474,0.000368955,0.003408858,0.000141418,-0.003828655,-0.004595041,-0.002940605,-0.006149133,-0.009027979,-0.001908754,0.00071658,0.001643981,0.001628264,0.001395645,0.001469455,0.001965149,0.001886309,0.00034173,-0.001397671,-0.006603426,0.001492245,-0.006820532,-0.001889984,-0.002232287,0.003101558,-0.002201242,-0.00325207,0.000650361,0.003346564,-0.000233985,0.003187618,0.003127275,0.002796846,0.001287761,0.000570931,-0.001510202,0.001495593,0.003158053,0.002996368,0.000386716,0.001045379,-0.002677481,-0.008803063,0.001652573,0.001788678,0.001734264,-0.009199892,-0.007021673,-0.006322893,0.001245323,0.001659503,0.001223139,0.000341385,0.000795738,-0.000206466,0.001268898,0.001883688,0.001464339,0.001140053,0.0018519,-0.018566011,-0.004237426,-0.001552828,0.000562814,0.00027054,0.000549186,-0.001545207,-0.000844829,-9.94E-05,-0.001026208,-0.000207659,-0.000235656,-0.00036926,-0.000766543,-0.000919147,-0.001305744,-0.00074067,-0.000243524,-0.000320615,-0.000995176,0.000351388,0.000465679,-0.002724283,-2.36E-05,-0.000541381,-0.000634073,0.000896492,0.000963855,0.000950711,0.000837357,0.000639019,0.000503563,0.000500581,0.000539622,0.000151893,0.000333347,0.000273946,-5.41E-05,-0.000290619,-0.000936212,0.000146556,0.000942273,0.000799829,0,0,0,0,0,0
10,26.5,24,52,47,22,23,169,74,-0.027885876,0,0,0.000339434,0.00035702,0.000558433,-0.003920451,-0.001839495,-0.009736004,-0.004072247,-0.000100691,0.000598534,0.002937943,0.002817767,0.001312296,0.002300344,0.002037759,0.000826358,0.00288604,-0.012942284,-0.013327156,-0.002750197,0.001648057,0.000174404,0.001488631,-0.000654694,-0.005783716,0.001548951,0.001604321,0.00149351,-0.005269843,0.0017007,-0.000794989,-0.00567954,-0.00460561,-0.003514579,-0.002242502,0.001328167,-0.001216743,-0.001100046,-0.005237453,0.000428368,0.000299714,-0.012029179,0.000618257,-0.002746334,-0.005646989,-0.001284025,0.001150956,0.001531788,-0.002020941,-0.000160756,0.000720797,-0.000602821,-0.000610264,-4.26E-05,-0.000906481,0.001639476,-0.003571285,0.001543577,-0.010685068,0.001668543,0.001824705,-0.002512638,0.000897849,0.000863309,0.000949967,0.000324094,0.000619653,0.000272244,-0.001085778,0.000549398,-0.000339515,-0.001188747,-0.001018103,-0.000845592,-0.000639469,0.000106936,0.000752492,-0.000472384,0.000832142,-0.000188078,-0.000226136,0.000901306,0.000590342,0.000223679,-0.000337224,0.001224246,0.001292545,0.001289714,0.001116973,0.001065266,0.000713968,0.000801643,0.000996027,0.000879149,0.00039542,0.000197856,0.000728617,-0.001511265,0.001118278,0.001197501,0.000927779,0.001031439,0.00092472,0,0,0,0,0,0
10,26.5,24,52,47,22,23,169,74,0.011827366,0,0,0.005103072,0.008899544,0.000712911,0.002964795,0.002969575,0.001928097,0.002860273,0.001343995,0.001345646,0.001720128,-0.007756498,-0.005533526,-0.014527063,-0.004784034,-0.001778177,-0.001114137,0.002947268,0.00256976,0.002571173,0.00197179,-0.001079596,-0.002449359,-0.002712658,0.00171987,-0.003259265,-0.005418871,-0.003933651,-0.00413715,-0.000227302,0.000706314,0.001923796,0.001279333,0.00015155,-0.006783288,-0.007314384,-0.00572003,0.002178913,0.00193814,0.001973512,0.002138918,0.001633549,-0.001381647,-0.001223485,0.00158707,-0.000774691,0.000524016,0.000670176,-0.001272426,0.001220908,-0.000559942,0.001763,-0.008324978,0.00204941,0.001509427,0.000970574,0.001627883,-0.000603289,-0.003975542,-0.006329624,-0.005411296,-0.002460707,0.001856397,-0.000859029,0.000200055,-0.001003871,-0.001443559,-0.001156967,-0.001206132,-0.000390048,-0.000180271,0.00054439,0.000650576,0.000767329,-0.00184077,0.001081211,0.001025546,0.000294922,5.46E-05,0.000394012,0.00026238,0.000441871,0.000758788,0.00123793,0.000853815,0.000873978,0.001112766,0.000940788,0.000421604,0.000416429,0.000476378,-0.000847797,0.001465607,0.001248906,0.001434467,0.001311499,0.001271741,0.000847727,0.000954442,0.000940658,0.000465376,-1.92E-05,-0.000208631,0,0,0,0,0,0
10,24,20,55,50,19,21,170,70,0.017433,0.016688053,0.00896956,0,0.001127708,0.001494424,0.001527969,0.001522489,0.001515478,0.001510422,0.001499223,0.001502797,0.001500054,0.001483983,0.001487591,0.001486643,0.001481019,0.001440538,0.001398891,0.001456259,0.001453509,0.001442446,0.001400725,0.001356458,0.001367737,0.001538782,0.001544629,0.001539831,0.001536752,0.001507986,0.001507705,0.001506314,0.001510338,0.001501924,0.001477003,0.001461095,0.001458463,0.001471261,0.001428667,0.001452529,0.001443626,0.00143771,0.001422746,0.001399013,0.001408483,0.001450839,0.001379561,0.001519206,0.001445365,0.001530946,0.001512595,0.001385952,0.001377923,0.001494229,0.001461733,0.001439976,0.001347916,0.00143182,0.001453294,0.001454139,0.001407086,0.001430097,0.001369703,0.001183812,0.000401546,8.22E-05,8.49E-05,0.000113356,7.68E-05,5.04E-05,4.85E-05,8.63E-05,5.23E-05,4.50E-05,1.52E-05,1.60E-06,-1.41E-06,2.23E-05,-2.87E-05,-5.33E-06,1.15E-05,-9.06E-07,-4.16E-05,9.90E-06,-5.92E-05,0.000480312,0.000502202,0.000496034,0.000488519,0.000485574,0.000477288,0.000482315,0.000487224,0.000467756,0.000472123,0.000484244,0.000484553,0.000509653,0.000519057,0.000490047,0.000483229,0.000485406,0.000499404,0.000508769,0.000500344,0,0,0,0,0,0
10,24,20,55,50,19,21,170,70,0.010881217,0.00177693,0,0.000399489,0.002003767,0.001407354,0.001399543,0.001412478,0.001384706,0.001405294,0.001354197,0.001324667,0.001189099,0.001005836,0.001048602,0.00133682,0.001280416,0.001248981,0.001367886,0.001258258,0.000146771,0.00077207,0.001334772,-0.001106486,0.000643795,0.001182352,0.001176292,0.001083476,0.00114214,0.001129445,0.00119799,0.001115613,-4.86E-05,-0.000881934,0.000245163,9.06E-05,-5.07E-05,8.17E-05,0.000563447,0.000616781,0.001199996,0.001213256,0.001214046,0.000899286,0.000312132,0.001367253,0.001348039,0.001320804,0.001377179,0.001275906,0.000959737,0.001318758,0.001462591,0.001402057,0.001242499,0.001470545,0.001495247,0.001551952,0.001502673,0.001407123,0.001517804,0.000722319,-0.001121783,0.001487351,0.001450522,0.000105172,9.72E-05,5.30E-05,6.93E-05,5.83E-05,9.25E-05,4.03E-05,-0.000246012,-0.000384538,-0.000205469,-0.000240147,-0.000271821,-0.000254344,-0.000165956,-0.000159553,8.82E-05,6.42E-05,3.52E-05,0.000146049,0.000201646,0.000465378,0.0004649,0.000438213,0.000463943,0.00043543,0.00047246,0.00038165,0.000347573,0.000313698,0.000318749,0.00037954,0.000361567,0.000351935,0.000392607,0.000488451,0.000636745,0.000566665,0.000362488,2.77E-05,0.000227808,0,0,0,0,0,0
10,25,23,56,46,20,21,180,73,0.03207216,-0.085483942,0.01447974,0.000237723,0.000747537,-0.008031482,-0.003149413,0.000860145,0.001812131,0.002397865,0.002130224,0.001909602,0.002547745,-0.016313163,0.000481044,-0.005522002,-0.002048578,0.002092602,0.002054573,0.001793604,0.002531042,0.002588609,-0.000405573,-0.006310997,-0.00441922,-0.002821476,0.002157129,0.001012371,-0.004978123,-0.00125087,0.001468309,0.000879578,0.001501753,-0.014562379,0.002683901,-0.00326767,0.001443878,-0.000679125,0.002470106,0.002579563,-0.000497117,0.000535184,0.002522357,-0.001474471,-0.002677511,0.000581859,0.000369167,-0.001943071,0.001766156,0.000319962,-6.67E-05,0.002191691,-0.004046772,-0.019810428,0.000922974,-0.002735862,-0.000172456,-0.000719928,-0.002163047,-0.003870685,-0.002733656,1.21E-05,0.002185499,-0.002519105,-0.020180528,-0.001320276,-0.000159225,-0.000485382,-0.001800555,-0.001033326,-0.000392421,-0.000552421,0.00084746,0.001229383,-3.18E-05,-0.001515734,0.000813277,0.000995383,-0.000202747,0.000563208,0.000943039,0.000839624,0.000528803,-0.001318698,-0.001575436,0.001558275,0.001580819,0.001469412,0.001395944,0.001106297,0.001045777,0.001370292,0.001129219,0.001234229,0.001452065,0.001555439,0.001516155,0.001309755,0.001303485,0.001322629,0.001189982,0.001112435,0.000612061,-5.86E-05,0.001516981,0,0,0,0,0,0
10,25,23,56,46,20,21,180,73,0.005811484,0,0.000835767,0.003848529,0.000545743,0.002428876,0.001379842,0.002687287,0.00144258,-0.015018119,0.000772714,-0.007478824,-0.006180783,-0.002612349,0.000299522,0.001228094,0.002365188,0.002634466,0.002176752,0.001869438,0.001524264,0.001129362,0.002247405,-0.002822653,-0.005917555,-0.001714315,-0.002899127,0.001746911,0.001217397,-0.006590977,-0.002467994,-0.005796822,5.77E-05,-0.002285311,0.000883259,0.001791884,0.000214198,0.000833844,0.001600438,-0.001664687,0.001773602,0.00175459,0.000938902,-0.010195806,0.000508183,0.002090009,0.001252158,-0.001003714,-0.005135299,-0.017811867,-0.000292174,0.001586903,0.001932388,0.001328859,0.000360124,-0.002114717,-0.002371112,-0.001017187,0.000347295,0.00167803,-0.004352412,-0.019596107,0.00100918,0.001458804,-0.000890938,-0.0008899,-0.00115994,0.000151132,-0.000148449,0.00104256,0.000900584,-0.001821963,0.000702858,0.000861246,-0.000334686,0.000184053,0.00063945,0.000530369,0.000293798,0.00076778,0.000126209,0.000128246,0.000440018,0.001059301,-0.000597714,0.00111976,0.001230546,0.001025792,0.000734507,0.000989692,0.001251361,0.001302237,0.001323744,0.001327019,0.001251537,0.001196851,0.001072007,0.000939118,0.00081103,0.000755098,0.00070003,0.001180926,0.001060606,0.001295429,0.001294785,0,0,0,0,0,0
